name,adset_name,campaign_name,event_date,sum,revenue
StreetStyle,NV_gt_All_Opentargeting_AjioGrm_VC_Video,NV_gt_All_Opentargeting_AjioGrm_VC_Video,2024-02-03 00:00:00,4714.57,20771.472490620465
FBA_gt-M_CA0AllTimeBuyers_Dup_Gen_CPI_Set_4Ever,FBA_LA_HighLTV_AF_All_Pur,FBA_LA_HighLTV_AF_Pur,2024-01-29 00:00:00,5343.66,27347.283089921748
NV_gt-M_t-VIEW0RBL0Upsell_td-0to45D_a-1845_bk-RBL_dt-270422_ds-4Ever_bs-CPT,NV_gt_All_Opentargeting_AjioGrm_VC_Video,NV_gt_All_Opentargeting_AjioGrm_VC_Video,2024-01-28 00:00:00,6675.28,30595.354047590015
NV_gt-M_t-VIEW0RBL0Upsell_td-0to45D_a-1845_bk-RBL_dt-270422_ds-Fashionashion_bs-CPT,NV_gt_All_Opentargeting_AjioGrm_VC_Video,NV_gt_All_Opentargeting_AjioGrm_VC_Video,2024-01-30 00:00:00,30549.29,128731.86845085729
FBA_gt-M_CA0AllTimeBuyers_Dup_Gen_CPI_Set_4Ever,FBA_LA_HighLTV_AF_All_Pur,FBA_LA_HighLTV_AF_Pur,2024-02-02 00:00:00,9188.54,19366.37566997576
NV_gt-M_t-VIEW0RBL0Upsell_td-0to45D_a-1845_bk-RBL_dt-270422_ds-4Ever_bs-CPT,NV_gt_All_Opentargeting_AjioGrm_VC_Video,NV_gt_All_Opentargeting_AjioGrm_VC_Video,2024-01-27 00:00:00,7650.08,10840.961392232988
4Ever,FBA_LA_HighLTV_AF_All_Pur,FBA_LA_HighLTV_AF_Pur,2024-01-29 00:00:00,151894.89,584624.1624583071
FBA_gt-All_t-AAA_dt-NA_a-NA_bk-MIX_ad-F_os-a_dt-040621_ds-NA_bs-CPI_ps-AllProducts_Duplicate,FBA_LA_HighLTV_AF_All_Pur,FBA_LA_HighLTV_AF_Pur,2024-01-30 00:00:00,15083.87,26712.183567877335
NV_gt-M_t-VIEW0RBL0Upsell_td-0to45D_a-1845_bk-RBL_dt-270422_ds-4Ever_bs-CPT,NV_gt_All_Opentargeting_AjioGrm_VC_Video,NV_gt_All_Opentargeting_AjioGrm_VC_Video,2024-02-03 00:00:00,17123.85,19695.2134860993
FBA_gt-F_CA0AllTimeBuyers_Dup_Gen_CPI_Set_4Ever,FBA_LA_HighLTV_AF_All_Pur,FBA_LA_HighLTV_AF_Pur,2024-01-31 00:00:00,6070.48,24879.456621304496
4Ever,FBA_LA_HighLTV_AF_All_Pur,FBA_LA_HighLTV_AF_Pur,2024-02-01 00:00:00,251317.07,454731.1903620305
AJIOMANIA,FBA_LA_HighLTV_AF_All_Pur,FBA_LA_HighLTV_AF_Pur,2024-02-01 00:00:00,14991.35,70702.01768790334
4Ever,FBA_LA_HighLTV_AF_All_Pur,FBA_LA_HighLTV_AF_Pur,2024-01-31 00:00:00,150173.31,654715.8841591913
FBA_gt-M_CA0AllTimeBuyers_Dup_Gen_CPI_Set_4Ever,FBA_LA_HighLTV_AF_All_Pur,FBA_LA_HighLTV_AF_Pur,2024-01-28 00:00:00,5333.65,23433.80784461628
NV_gt-M_t-VIEW0RBL0Upsell_td-0to45D_a-1845_bk-RBL_dt-270422_ds-Fashionashion_bs-CPT,NV_gt_All_Opentargeting_AjioGrm_VC_Video,NV_gt_All_Opentargeting_AjioGrm_VC_Video,2024-01-28 00:00:00,39527.86,159147.23496829465
Ajiogram,NV_gt_All_Opentargeting_AjioGrm_VC_Video,NV_gt_All_Opentargeting_AjioGrm_VC_Video,2024-01-31 00:00:00,10020.36,45633.84183285527
NV_gt-F_t-VIEW0RBL0Upsell_td-0to45D_a-1845_bk-RBL_dt-270422_ds-Fashionashion_bs-CPT,NV_gt_All_Opentargeting_AjioGrm_VC_Video,NV_gt_All_Opentargeting_AjioGrm_VC_Video,2024-01-31 00:00:00,18010.99,75488.71910755664
Ajiogram,NV_gt_All_Opentargeting_AjioGrm_VC_Video,NV_gt_All_Opentargeting_AjioGrm_VC_Video,2024-01-27 00:00:00,8744.29,28067.045438824964
FBA_gt-All_t-CA0AllTimeBuyers_Dup_Gen_CPI_Set_4Ever,FBA_LA_HighLTV_AF_All_Pur,FBA_LA_HighLTV_AF_Pur,2024-02-03 00:00:00,27926.18,48274.32901134361
FBA_gt-All_t-AAA_dt-NA_a-NA_bk-MIX_ad-F_os-a_dt-040621_ds-NA_bs-CPI_ps-AllProducts_Duplicate,FBA_LA_HighLTV_AF_All_Pur,FBA_LA_HighLTV_AF_Pur,2024-02-02 00:00:00,98404.18,451626.0433231153
FBA_gt-All_t-AAA_dt-NA_a-NA_bk-MIX_ad-F_os-a_dt-050422_ds-Value_bs-CPI_ps-NewYear,FBA_LA_HighLTV_AF_All_Pur,FBA_LA_HighLTV_AF_Pur,2024-02-01 00:00:00,151147.21,658940.6458212993
FBA_gt-Kids_CA0AllTimeBuyers_Dup_Gen_CPI_Set_4Ever,FBA_LA_HighLTV_AF_All_Pur,FBA_LA_HighLTV_AF_Pur,2024-02-02 00:00:00,2167.72,5600.769409465104
StreetStyle,NV_gt_All_Opentargeting_AjioGrm_VC_Video,NV_gt_All_Opentargeting_AjioGrm_VC_Video,2024-01-28 00:00:00,5103.56,2494.2417688570335
Ajiogrm,NV_gt_All_Opentargeting_AjioGrm_VC_Video,NV_gt_All_Opentargeting_AjioGrm_VC_Video,2024-02-01 00:00:00,10043.03,33983.31311159386
NV_gt-F_t-VIEW0RBL0Upsell_td-0to45D_a-1845_bk-RBL_dt-270422_ds-Fashionashion_bs-CPT,NV_gt_All_Opentargeting_AjioGrm_VC_Video,NV_gt_All_Opentargeting_AjioGrm_VC_Video,2024-01-28 00:00:00,25357.49,13803.387307082216
FBA_gt-Kids_CA0AllTimeBuyers_Dup_Gen_CPI_Set_4Ever,FBA_LA_HighLTV_AF_All_Pur,FBA_LA_HighLTV_AF_Pur,2024-02-03 00:00:00,1819.51,8685.174158309459
NV_gt-M_t-VIEW0RBL0Upsell_td-0to45D_a-1845_bk-RBL_dt-270422_ds-Fashionashion_bs-CPT,NV_gt_All_Opentargeting_AjioGrm_VC_Video,NV_gt_All_Opentargeting_AjioGrm_VC_Video,2024-01-31 00:00:00,28627.61,141537.3005364205
4Ever,FBA_LA_HighLTV_AF_All_Pur,FBA_LA_HighLTV_AF_Pur,2024-01-27 00:00:00,144067.6,175059.43800190376
Ajiogram,NV_gt_All_Opentargeting_AjioGrm_VC_Video,NV_gt_All_Opentargeting_AjioGrm_VC_Video,2024-01-28 00:00:00,10060.35,35880.66092016465
NV_gt-F_t-VIEW0RBL0Upsell_td-0to45D_a-1845_bk-RBL_dt-270422_ds-4Ever_bs-CPT,NV_gt_All_Opentargeting_AjioGrm_VC_Video,NV_gt_All_Opentargeting_AjioGrm_VC_Video,2024-02-01 00:00:00,10956.03,8168.839825021774
FBA_gt-M_CA0AllTimeBuyers_Dup_Gen_CPI_Set_4Ever,FBA_LA_HighLTV_AF_All_Pur,FBA_LA_HighLTV_AF_Pur,2024-02-03 00:00:00,8550.79,32690.6551699546
Ajiogrm,NV_gt_All_Opentargeting_AjioGrm_VC_Video,NV_gt_All_Opentargeting_AjioGrm_VC_Video,2024-02-02 00:00:00,9973.18,19718.816477398657
NV_gt-M_t-VIEW0RBL0Upsell_td-0to45D_a-1845_bk-RBL_dt-270422_ds-4Ever_bs-CPT,NV_gt_All_Opentargeting_AjioGrm_VC_Video,NV_gt_All_Opentargeting_AjioGrm_VC_Video,2024-02-02 00:00:00,15841.48,56855.87123377508
FBA_gt-All_t-AAA_dt-NA_a-NA_bk-MIX_ad-F_os-a_dt-040621_ds-NA_bs-CPI_ps-AllProducts_Duplicate,FBA_LA_HighLTV_AF_All_Pur,FBA_LA_HighLTV_AF_Pur,2024-02-03 00:00:00,94591.07,198713.3943415718
NV_gt-F_t-VIEW0RBL0Upsell_td-0to45D_a-1845_bk-RBL_dt-270422_ds-4Ever_bs-CPT,NV_gt_All_Opentargeting_AjioGrm_VC_Video,NV_gt_All_Opentargeting_AjioGrm_VC_Video,2024-01-30 00:00:00,6631.78,6651.681747665242
Ajiogrm,NV_gt_All_Opentargeting_AjioGrm_VC_Video,NV_gt_All_Opentargeting_AjioGrm_VC_Video,2024-01-27 00:00:00,9189.92,20780.796879471305
FBA_gt-All_t-AAA_dt-NA_a-NA_bk-MIX_ad-F_os-a_dt-050422_ds-Value_bs-CPI_ps-AllProducts_AJIOMANIA,FBA_LA_HighLTV_AF_All_Pur,FBA_LA_HighLTV_AF_Pur,2024-02-03 00:00:00,5741.49,4846.640824976913
4Ever,FBA_LA_HighLTV_AF_All_Pur,FBA_LA_HighLTV_AF_Pur,2024-01-30 00:00:00,151592.38,467812.4364753912
FBA_gt-F_CA0AllTimeBuyers_Dup_Gen_CPI_Set_4Ever,FBA_LA_HighLTV_AF_All_Pur,FBA_LA_HighLTV_AF_Pur,2024-01-30 00:00:00,5841.37,2907.6619651514056
NV_gt-M_t-VIEW0RBL0Upsell_td-0to45D_a-1845_bk-RBL_dt-300422_ds-reg_bs-CPT,NV_gt_All_Opentargeting_AjioGrm_VC_Video,NV_gt_All_Opentargeting_AjioGrm_VC_Video,2024-02-01 00:00:00,32309.19,91972.23333124266
Ajiogrm,NV_gt_All_Opentargeting_AjioGrm_VC_Video,NV_gt_All_Opentargeting_AjioGrm_VC_Video,2024-02-03 00:00:00,9485.17,43447.88260662402
StreetStyle,NV_gt_All_Opentargeting_AjioGrm_VC_Video,NV_gt_All_Opentargeting_AjioGrm_VC_Video,2024-02-01 00:00:00,5002.57,21743.216527386976
AJIOMANIA,FBA_LA_HighLTV_AF_All_Pur,FBA_LA_HighLTV_AF_Pur,2024-01-31 00:00:00,8502.01,38797.13013347957
FBA_gt-All_t-AAA_dt-NA_a-NA_bk-MIX_ad-F_os-a_dt-040621_ds-NA_bs-CPI_ps-AllProducts_Duplicate,FBA_LA_HighLTV_AF_All_Pur,FBA_LA_HighLTV_AF_Pur,2024-01-27 00:00:00,14590.13,69345.79313513995
FBA_gt-All_t-AAA_dt-NA_a-NA_bk-MIX_ad-F_os-a_dt-050422_ds-Value_bs-CPI_ps-NewYear,FBA_LA_HighLTV_AF_All_Pur,FBA_LA_HighLTV_AF_Pur,2024-01-28 00:00:00,81449.94,65551.31860959256
FBA_gt-Kids_CA0AllTimeBuyers_Dup_Gen_CPI_Set_4Ever,FBA_LA_HighLTV_AF_All_Pur,FBA_LA_HighLTV_AF_Pur,2024-01-28 00:00:00,1359.4,1253.0531801274926
FBA_gt-Kids_CA0AllTimeBuyers_Dup_Gen_CPI_Set_4Ever,FBA_LA_HighLTV_AF_All_Pur,FBA_LA_HighLTV_AF_Pur,2024-01-27 00:00:00,1167.07,3489.5370677210562
NV_gt-F_t-VIEW0RBL0Upsell_td-0to45D_a-1845_bk-RBL_dt-270422_ds-4Ever_bs-CPT,NV_gt_All_Opentargeting_AjioGrm_VC_Video,NV_gt_All_Opentargeting_AjioGrm_VC_Video,2024-01-28 00:00:00,10878.24,50228.47415023148
FBA_gt-All_t-AAA_dt-NA_a-NA_bk-MIX_ad-F_os-a_dt-050422_ds-Value_bs-CPI_ps-NewYear,FBA_LA_HighLTV_AF_All_Pur,FBA_LA_HighLTV_AF_Pur,2024-01-31 00:00:00,80354.43,402214.481265297
FBA_gt-F_CA0AllTimeBuyers_Dup_Gen_CPI_Set_4Ever,FBA_LA_HighLTV_AF_All_Pur,FBA_LA_HighLTV_AF_Pur,2024-02-03 00:00:00,10853.85,5681.0833604200325
NV_gt-F_t-VIEW0RBL0Upsell_td-0to45D_a-1845_bk-RBL_dt-270422_ds-4Ever_bs-CPT,NV_gt_All_Opentargeting_AjioGrm_VC_Video,NV_gt_All_Opentargeting_AjioGrm_VC_Video,2024-01-31 00:00:00,6832.02,13788.16825586431
StreetStyle,NV_gt_All_Opentargeting_AjioGrm_VC_Video,NV_gt_All_Opentargeting_AjioGrm_VC_Video,2024-01-31 00:00:00,5022.17,6670.182371696521
FBA_gt-F_CA0AllTimeBuyers_Dup_Gen_CPI_Set_4Ever,FBA_LA_HighLTV_AF_All_Pur,FBA_LA_HighLTV_AF_Pur,2024-02-02 00:00:00,11747.36,46412.02327649618
FBA_gt-All_t-AAA_dt-NA_a-NA_bk-MIX_ad-F_os-a_dt-050422_ds-Value_bs-CPI_ps-AllProducts_AJIOMANIA,FBA_LA_HighLTV_AF_All_Pur,FBA_LA_HighLTV_AF_Pur,2024-02-02 00:00:00,4734.51,16058.22744466199
FBA_gt-All_t-CA0AllTimeBuyers_Dup_Gen_CPI_Set_4Ever,FBA_LA_HighLTV_AF_All_Pur,FBA_LA_HighLTV_AF_Pur,2024-01-31 00:00:00,13202.96,11605.203549701271
FBA_gt-All_t-AAA_dt-NA_a-NA_bk-MIX_ad-F_os-a_dt-040621_ds-NA_bs-CPI_ps-AllProducts_Duplicate,FBA_LA_HighLTV_AF_All_Pur,FBA_LA_HighLTV_AF_Pur,2024-01-29 00:00:00,15115.08,39829.93299997903
FBA_gt-All_t-AAA_dt-NA_a-NA_bk-MIX_ad-F_os-a_dt-040621_ds-NA_bs-CPI_ps-AllProducts_Duplicate_AJIOMANIA,FBA_LA_HighLTV_AF_All_Pur,FBA_LA_HighLTV_AF_Pur,2024-02-02 00:00:00,2050.19,7401.7054906612
NV_gt-M_t-VIEW0RBL0Upsell_td-0to45D_a-1845_bk-RBL_dt-270422_ds-4Ever_bs-CPT,NV_gt_All_Opentargeting_AjioGrm_VC_Video,NV_gt_All_Opentargeting_AjioGrm_VC_Video,2024-01-30 00:00:00,5033.19,20445.390800196867
FBA_gt-Kids_CA0AllTimeBuyers_Dup_Gen_CPI_Set_4Ever,FBA_LA_HighLTV_AF_All_Pur,FBA_LA_HighLTV_AF_Pur,2024-01-30 00:00:00,1578.01,626.2209215649572
FBA_gt-All_t-AAA_dt-NA_a-NA_bk-MIX_ad-F_os-a_dt-050422_ds-Value_bs-CPI_ps-NewYear,FBA_LA_HighLTV_AF_All_Pur,FBA_LA_HighLTV_AF_Pur,2024-02-02 00:00:00,147169.34,677040.3103143255
NV_gt-F_t-VIEW0RBL0Upsell_td-0to45D_a-1845_bk-RBL_dt-270422_ds-4Ever_bs-CPT,NV_gt_All_Opentargeting_AjioGrm_VC_Video,NV_gt_All_Opentargeting_AjioGrm_VC_Video,2024-02-02 00:00:00,11048.6,33690.23848657634
NV_gt-F_t-VIEW0RBL0Upsell_td-0to45D_a-1845_bk-RBL_dt-270422_ds-4Ever_bs-CPT,NV_gt_All_Opentargeting_AjioGrm_VC_Video,NV_gt_All_Opentargeting_AjioGrm_VC_Video,2024-01-27 00:00:00,11008.91,46468.81226307679
NV_gt-F_t-VIEW0RBL0Upsell_td-0to45D_a-1845_bk-RBL_dt-270422_ds-4Ever_bs-CPT,NV_gt_All_Opentargeting_AjioGrm_VC_Video,NV_gt_All_Opentargeting_AjioGrm_VC_Video,2024-01-29 00:00:00,7648.46,32137.6095361825
Ajiogram,NV_gt_All_Opentargeting_AjioGrm_VC_Video,NV_gt_All_Opentargeting_AjioGrm_VC_Video,2024-02-02 00:00:00,9978.32,12142.326543519568
NV_gt-F_t-VIEW0RBL0Upsell_td-0to45D_a-1845_bk-RBL_dt-300422_ds-reg_bs-CPT,NV_gt_All_Opentargeting_AjioGrm_VC_Video,NV_gt_All_Opentargeting_AjioGrm_VC_Video,2024-01-31 00:00:00,319.7,266.0105872271507
FBA_gt-All_t-CA0AllTimeBuyers_Dup_Gen_CPI_Set_4Ever,FBA_LA_HighLTV_AF_All_Pur,FBA_LA_HighLTV_AF_Pur,2024-01-28 00:00:00,12479.67,47215.221970963954
FBA_gt-Kids_CA0AllTimeBuyers_Dup_Gen_CPI_Set_4Ever,FBA_LA_HighLTV_AF_All_Pur,FBA_LA_HighLTV_AF_Pur,2024-01-31 00:00:00,1532.53,1617.501416487678
NV_gt-M_t-VIEW0RBL0Upsell_td-0to45D_a-1845_bk-RBL_dt-270422_ds-Fashionashion_bs-CPT,NV_gt_All_Opentargeting_AjioGrm_VC_Video,NV_gt_All_Opentargeting_AjioGrm_VC_Video,2024-01-29 00:00:00,31655.65,139432.754316065
Ajiogrm,NV_gt_All_Opentargeting_AjioGrm_VC_Video,NV_gt_All_Opentargeting_AjioGrm_VC_Video,2024-01-30 00:00:00,10129.75,38564.42113665988
FBA_gt-All_t-AAA_dt-NA_a-NA_bk-MIX_ad-F_os-a_dt-050422_ds-Value_bs-CPI_ps-NewYear,FBA_LA_HighLTV_AF_All_Pur,FBA_LA_HighLTV_AF_Pur,2024-01-27 00:00:00,75812.41,330958.72863292467
FBA_gt-All_t-AAA_dt-NA_a-NA_bk-MIX_ad-F_os-a_dt-040621_ds-NA_bs-CPI_ps-AllProducts_Duplicate,FBA_LA_HighLTV_AF_All_Pur,FBA_LA_HighLTV_AF_Pur,2024-02-01 00:00:00,98528.39,171838.0596062522
4Ever,FBA_LA_HighLTV_AF_All_Pur,FBA_LA_HighLTV_AF_Pur,2024-02-02 00:00:00,239738.77,438475.6552927365
NV_gt-F_t-VIEW0RBL0Upsell_td-0to45D_a-1845_bk-RBL_dt-300422_ds-reg_bs-CPT,NV_gt_All_Opentargeting_AjioGrm_VC_Video,NV_gt_All_Opentargeting_AjioGrm_VC_Video,2024-02-03 00:00:00,20370.88,72145.19552813547
FBA_gt-All_t-CA0AllTimeBuyers_Dup_Gen_CPI_Set_4Ever,FBA_LA_HighLTV_AF_All_Pur,FBA_LA_HighLTV_AF_Pur,2024-01-27 00:00:00,13945.03,6301.263978990559
Ajiogram,NV_gt_All_Opentargeting_AjioGrm_VC_Video,NV_gt_All_Opentargeting_AjioGrm_VC_Video,2024-01-30 00:00:00,10061.48,38319.44423202043
FBA_gt-All_t-CA0AllTimeBuyers_Dup_Gen_CPI_Set_4Ever,FBA_LA_HighLTV_AF_All_Pur,FBA_LA_HighLTV_AF_Pur,2024-01-30 00:00:00,12549.1,54416.84909206691
Ajiogram,NV_gt_All_Opentargeting_AjioGrm_VC_Video,NV_gt_All_Opentargeting_AjioGrm_VC_Video,2024-02-03 00:00:00,9837.41,22675.064162126182
FBA_gt-All_t-CA0AllTimeBuyers_Dup_Gen_CPI_Set_4Ever,FBA_LA_HighLTV_AF_All_Pur,FBA_LA_HighLTV_AF_Pur,2024-02-01 00:00:00,26518.91,105913.64365156546
NV_gt-M_t-VIEW0RBL0Upsell_td-0to45D_a-1845_bk-RBL_dt-300422_ds-reg_bs-CPT,NV_gt_All_Opentargeting_AjioGrm_VC_Video,NV_gt_All_Opentargeting_AjioGrm_VC_Video,2024-02-03 00:00:00,26161.1,29909.008378622573
Ajiogrm,NV_gt_All_Opentargeting_AjioGrm_VC_Video,NV_gt_All_Opentargeting_AjioGrm_VC_Video,2024-01-31 00:00:00,10032.71,18623.90239871653
NV_gt-M_t-VIEW0RBL0Upsell_td-0to45D_a-1845_bk-RBL_dt-270422_ds-Fashionashion_bs-CPT,NV_gt_All_Opentargeting_AjioGrm_VC_Video,NV_gt_All_Opentargeting_AjioGrm_VC_Video,2024-01-27 00:00:00,35789.24,179135.5206793645
FBA_gt-All_t-AAA_dt-NA_a-NA_bk-MIX_ad-F_os-a_dt-050422_ds-Value_bs-CPI_ps-NewYear,FBA_LA_HighLTV_AF_All_Pur,FBA_LA_HighLTV_AF_Pur,2024-01-29 00:00:00,81231.72,411304.99834791076
FBA_gt-F_CA0AllTimeBuyers_Dup_Gen_CPI_Set_4Ever,FBA_LA_HighLTV_AF_All_Pur,FBA_LA_HighLTV_AF_Pur,2024-01-29 00:00:00,5693.88,15803.734631894939
NV_gt-F_t-VIEW0RBL0Upsell_td-0to45D_a-1845_bk-RBL_dt-270422_ds-Fashionashion_bs-CPT,NV_gt_All_Opentargeting_AjioGrm_VC_Video,NV_gt_All_Opentargeting_AjioGrm_VC_Video,2024-01-29 00:00:00,19452.77,93605.65505355886
NV_gt-F_t-VIEW0RBL0Upsell_td-0to45D_a-1845_bk-RBL_dt-270422_ds-Fashionashion_bs-CPT,NV_gt_All_Opentargeting_AjioGrm_VC_Video,NV_gt_All_Opentargeting_AjioGrm_VC_Video,2024-01-27 00:00:00,22646.54,63964.373296026424
FBA_gt-All_t-AAA_dt-NA_a-NA_bk-MIX_ad-F_os-a_dt-040621_ds-NA_bs-CPI_ps-AllProducts_Duplicate,FBA_LA_HighLTV_AF_All_Pur,FBA_LA_HighLTV_AF_Pur,2024-01-31 00:00:00,14994.14,25612.842495133304
StreetStyle,NV_gt_All_Opentargeting_AjioGrm_VC_Video,NV_gt_All_Opentargeting_AjioGrm_VC_Video,2024-01-30 00:00:00,5083.06,8076.7706349109185
StreetStyle,NV_gt_All_Opentargeting_AjioGrm_VC_Video,NV_gt_All_Opentargeting_AjioGrm_VC_Video,2024-01-29 00:00:00,5090.53,24378.2284485556
FBA_gt-F_CA0AllTimeBuyers_Dup_Gen_CPI_Set_4Ever,FBA_LA_HighLTV_AF_All_Pur,FBA_LA_HighLTV_AF_Pur,2024-01-27 00:00:00,5676.01,6429.836996791949
FBA_gt-All_t-AAA_dt-NA_a-NA_bk-MIX_ad-F_os-a_dt-040621_ds-NA_bs-CPI_ps-AllProducts_Duplicate_AJIOMANIA,FBA_LA_HighLTV_AF_All_Pur,FBA_LA_HighLTV_AF_Pur,2024-02-03 00:00:00,3619.35,11217.328326968416
Ajiogrm,NV_gt_All_Opentargeting_AjioGrm_VC_Video,NV_gt_All_Opentargeting_AjioGrm_VC_Video,2024-01-29 00:00:00,10164.13,30317.995978976218
NV_gt-F_t-VIEW0RBL0Upsell_td-0to45D_a-1845_bk-RBL_dt-300422_ds-reg_bs-CPT,NV_gt_All_Opentargeting_AjioGrm_VC_Video,NV_gt_All_Opentargeting_AjioGrm_VC_Video,2024-02-01 00:00:00,24929.78,96525.98691122512
FBA_gt-All_t-CA0AllTimeBuyers_Dup_Gen_CPI_Set_4Ever,FBA_LA_HighLTV_AF_All_Pur,FBA_LA_HighLTV_AF_Pur,2024-02-02 00:00:00,27128.77,73547.02359906971
4Ever,FBA_LA_HighLTV_AF_All_Pur,FBA_LA_HighLTV_AF_Pur,2024-02-03 00:00:00,225169.36,363642.0307109914
4Ever,FBA_LA_HighLTV_AF_All_Pur,FBA_LA_HighLTV_AF_Pur,2024-01-28 00:00:00,151835.06,169763.77983740668
Ajiogrm,NV_gt_All_Opentargeting_AjioGrm_VC_Video,NV_gt_All_Opentargeting_AjioGrm_VC_Video,2024-01-28 00:00:00,10172.03,33549.08961792108
FBA_gt-M_CA0AllTimeBuyers_Dup_Gen_CPI_Set_4Ever,FBA_LA_HighLTV_AF_All_Pur,FBA_LA_HighLTV_AF_Pur,2024-02-01 00:00:00,9249.47,34891.5934694251
FBA_gt-All_t-AAA_dt-NA_a-NA_bk-MIX_ad-F_os-a_dt-040621_ds-NA_bs-CPI_ps-AllProducts_Duplicate,FBA_LA_HighLTV_AF_All_Pur,FBA_LA_HighLTV_AF_Pur,2024-01-28 00:00:00,15106.88,46082.55915414443
FBA_gt-All_t-AAA_dt-NA_a-NA_bk-MIX_ad-F_os-a_dt-050422_ds-Value_bs-CPI_ps-NewYear,FBA_LA_HighLTV_AF_All_Pur,FBA_LA_HighLTV_AF_Pur,2024-01-30 00:00:00,81079.16,313434.16506887745
FBA_gt-All_t-CA0AllTimeBuyers_Dup_Gen_CPI_Set_4Ever,FBA_LA_HighLTV_AF_All_Pur,FBA_LA_HighLTV_AF_Pur,2024-01-29 00:00:00,12714.21,12503.914502700414
FBA_gt-F_CA0AllTimeBuyers_Dup_Gen_CPI_Set_4Ever,FBA_LA_HighLTV_AF_All_Pur,FBA_LA_HighLTV_AF_Pur,2024-01-28 00:00:00,6007.78,27406.199440833887
NV_gt-F_t-VIEW0RBL0Upsell_td-0to45D_a-1845_bk-RBL_dt-270422_ds-4Ever_bs-CPT,NV_gt_All_Opentargeting_AjioGrm_VC_Video,NV_gt_All_Opentargeting_AjioGrm_VC_Video,2024-02-03 00:00:00,13077.45,40704.9990655401
NV_gt-M_t-VIEW0RBL0Upsell_td-0to45D_a-1845_bk-RBL_dt-270422_ds-4Ever_bs-CPT,NV_gt_All_Opentargeting_AjioGrm_VC_Video,NV_gt_All_Opentargeting_AjioGrm_VC_Video,2024-01-31 00:00:00,6126.82,5591.19900063946
FBA_gt-M_CA0AllTimeBuyers_Dup_Gen_CPI_Set_4Ever,FBA_LA_HighLTV_AF_All_Pur,FBA_LA_HighLTV_AF_Pur,2024-01-31 00:00:00,4195.48,10617.974505494798
NV_gt-M_t-VIEW0RBL0Upsell_td-0to45D_a-1845_bk-RBL_dt-270422_ds-4Ever_bs-CPT,NV_gt_All_Opentargeting_AjioGrm_VC_Video,NV_gt_All_Opentargeting_AjioGrm_VC_Video,2024-01-29 00:00:00,6183.52,27082.711787555552
AJIOMANIA,FBA_LA_HighLTV_AF_All_Pur,FBA_LA_HighLTV_AF_Pur,2024-02-03 00:00:00,32256.45,149497.9947792696
NV_gt-M_t-VIEW0RBL0Upsell_td-0to45D_a-1845_bk-RBL_dt-300422_ds-reg_bs-CPT,NV_gt_All_Opentargeting_AjioGrm_VC_Video,NV_gt_All_Opentargeting_AjioGrm_VC_Video,2024-01-31 00:00:00,375.08,591.911231625947
FBA_gt-M_CA0AllTimeBuyers_Dup_Gen_CPI_Set_4Ever,FBA_LA_HighLTV_AF_All_Pur,FBA_LA_HighLTV_AF_Pur,2024-01-27 00:00:00,3639.77,13594.44507775206
FBA_gt-F_CA0AllTimeBuyers_Dup_Gen_CPI_Set_4Ever,FBA_LA_HighLTV_AF_All_Pur,FBA_LA_HighLTV_AF_Pur,2024-02-01 00:00:00,11443.76,8958.940394606296
Ajiogram,NV_gt_All_Opentargeting_AjioGrm_VC_Video,NV_gt_All_Opentargeting_AjioGrm_VC_Video,2024-02-01 00:00:00,9976.59,4609.242384625026
FBA_gt-All_t-AAA_dt-NA_a-NA_bk-MIX_ad-F_os-a_dt-050422_ds-Value_bs-CPI_ps-NewYear,FBA_LA_HighLTV_AF_All_Pur,FBA_LA_HighLTV_AF_Pur,2024-02-03 00:00:00,140156.54,421363.8271342993
NV_gt-F_t-VIEW0RBL0Upsell_td-0to45D_a-1845_bk-RBL_dt-300422_ds-reg_bs-CPT,NV_gt_All_Opentargeting_AjioGrm_VC_Video,NV_gt_All_Opentargeting_AjioGrm_VC_Video,2024-02-02 00:00:00,24422.17,89277.36984737725
FBA_gt-Kids_CA0AllTimeBuyers_Dup_Gen_CPI_Set_4Ever,FBA_LA_HighLTV_AF_All_Pur,FBA_LA_HighLTV_AF_Pur,2024-01-29 00:00:00,1469.14,6086.878144511131
NV_gt-F_t-VIEW0RBL0Upsell_td-0to45D_a-1845_bk-RBL_dt-270422_ds-Fashionashion_bs-CPT,NV_gt_All_Opentargeting_AjioGrm_VC_Video,NV_gt_All_Opentargeting_AjioGrm_VC_Video,2024-01-30 00:00:00,18946.48,36813.65174886185
FBA_gt-M_CA0AllTimeBuyers_Dup_Gen_CPI_Set_4Ever,FBA_LA_HighLTV_AF_All_Pur,FBA_LA_HighLTV_AF_Pur,2024-01-30 00:00:00,5210.61,1727.3885646250787
NV_gt-M_t-VIEW0RBL0Upsell_td-0to45D_a-1845_bk-RBL_dt-270422_ds-4Ever_bs-CPT,NV_gt_All_Opentargeting_AjioGrm_VC_Video,NV_gt_All_Opentargeting_AjioGrm_VC_Video,2024-02-01 00:00:00,13431.99,35135.14548121685
